Claim_ID,Claim_Date,Vehicle_Registration_Date,Vehicle_Failure_Date,Vehicle_MFD_Year,Mileage_km,Part_Group,Subpart_Code,Failure_Mode,Customer_Type,Region,Labor_Cost,Material_Cost,Total_Cost,Burden_Ratio,Final_Claim_Decision,Final_DPR_Decision
CLM_002658,2022-10-24,2015-02-10,2022-09-30,2015,109120.13449456297,Electronics,ELEC_C,Vibration,Fleet,Region_3,125.85109446675062,78.38044777069118,204.2315422374418,0.43239045167470574,Reject,Reject
CLM_002659,2024-01-06,2018-09-11,2024-01-01,2018,22895.75338076117,Electronics,ELEC_B,Leak,Retail,Region_1,126.01494109653677,367.98328611892475,493.9982272154615,0.5961286072687073,Reject,Approve
CLM_002660,2022-06-25,2017-04-02,2022-06-10,2017,74615.4297943789,Body,BODY_A,Vibration,Retail,Region_3,233.41397741580147,309.96599526794444,543.3799726837459,0.2721469736420395,Approve,Reject
CLM_002661,2023-04-22,2018-02-27,2023-03-26,2018,57739.69282420751,Electronics,ELEC_A,Noise,Retail,Region_2,38.3850862246188,149.02339598141282,187.40848220603164,0.6204565619666569,Reject,Reject
CLM_002662,2024-04-28,2020-04-09,2024-04-02,2020,58191.876326908634,Electronics,ELEC_C,Vibration,Fleet,Region_2,85.53112857321858,57.70349213961832,143.2346207128369,0.8888447881072767,Approve,Approve
CLM_002663,2022-06-13,2018-10-26,2022-06-08,2018,42303.198304882884,Electronics,ELEC_A,Electrical_Issue,Fleet,Region_1,150.08261070509351,138.55551795351712,288.63812865861064,0.32176189160442975,Approve,Reject
CLM_002664,2023-06-28,2018-04-15,2023-05-02,2018,77542.38732349803,Chassis,CHS_A,Leak,Retail,Region_1,61.914415198545626,197.5594430100572,259.47385820860285,0.687653726437276,Approve,Approve
CLM_002665,2022-08-24,2016-02-23,2022-08-08,2016,63763.83090690775,Electronics,ELEC_B,Noise,Retail,Region_2,108.76289276615807,324.75986732736544,433.5227600935235,0.4514068194174141,Approve,Reject
CLM_002666,2023-08-11,2020-01-20,2023-07-11,2020,30593.80890003871,Brakes,BRK_B,Electrical_Issue,Retail,Region_2,73.14885768952378,366.58149401880655,439.7303517083303,0.48273219380261195,Approve,Reject
CLM_002667,2022-09-21,2017-12-15,2022-08-24,2017,100708.29960487566,Electronics,ELEC_C,Leak,Retail,Region_1,92.39694898676603,182.50052452253132,274.89747350929736,0.20686584574646993,Approve,Approve
CLM_002668,2024-11-23,2020-11-21,2024-10-26,2020,40690.2864608647,Body,BODY_A,Noise,Retail,Region_3,48.11128225128283,170.60055036850096,218.7118326197838,0.6263934507314968,Reject,Reject
CLM_002669,2022-03-25,2019-09-10,2022-02-03,2019,38100.10159743342,Chassis,CHS_B,No_Start,Retail,Region_2,474.6837285735903,411.987638989841,886.6713675634313,0.9882631780130084,Approve,Reject
CLM_002670,2024-11-21,2022-04-25,2024-10-07,2022,50975.3215157982,Chassis,CHS_A,Electrical_Issue,Retail,Region_1,12.652702355565108,256.204683948721,268.85738630428614,0.3174906727730881,Reject,Approve
CLM_002671,2024-05-17,2023-06-24,2024-03-26,2023,17587.558265798627,Body,BODY_B,Noise,Retail,Region_3,72.76606575563855,307.27420829661105,380.04027405224963,0.3874034610458237,Approve,Reject
CLM_002672,2024-07-25,2020-10-19,2024-07-02,2020,71478.30522956997,Body,BODY_A,Noise,Retail,Region_1,124.29832545985113,150.3112598903121,274.60958535016323,0.3810403239929892,Reject,Approve
CLM_002673,2024-07-21,2018-08-16,2024-07-05,2018,98000.12151247021,Electronics,ELEC_C,Vibration,Retail,Region_3,123.30672357985391,406.3495089529786,529.6562325328325,0.6497049767543652,Reject,Approve
CLM_002674,2022-07-25,2016-11-05,2022-06-29,2016,106516.69737294441,Brakes,BRK_B,Leak,Retail,Region_3,290.500940356075,120.04474305834856,410.54568341442354,0.3519265106547125,Approve,Reject
CLM_002675,2024-10-16,2016-09-10,2024-09-12,2016,177199.9273458768,Electronics,ELEC_A,Noise,Retail,Region_3,37.94391948042454,687.8730756114626,725.8169950918871,0.9613235902045807,Reject,Reject
CLM_002676,2023-10-13,2023-03-12,2023-09-23,2023,10087.395311082266,Body,BODY_A,Noise,Retail,Region_3,23.78234426875966,70.16432205573867,93.94666632449832,0.7570589132306629,Approve,Approve
CLM_002677,2024-11-19,2018-07-29,2024-10-22,2018,36715.73411771653,Electronics,ELEC_B,No_Start,Retail,Region_3,82.09750380590647,208.35239567802773,290.4498994839342,0.7002369326299196,Reject,Reject
CLM_002678,2024-08-19,2018-01-18,2024-08-10,2018,81422.98135902765,Brakes,BRK_B,No_Start,Fleet,Region_1,124.4228470517024,64.5241252420538,188.9469722937562,0.20317780609003117,Reject,Reject
CLM_002679,2023-09-27,2020-01-01,2023-08-23,2020,69117.05682055684,Engine,ENG_B,Noise,Retail,Region_2,97.82539749626761,292.1048101669247,389.93020766319233,0.5764651799411904,Reject,Reject
CLM_002680,2023-02-15,2020-08-09,2023-01-03,2020,29905.09234229244,Engine,ENG_A,Noise,Retail,Region_2,248.11680705338824,441.8307826061499,689.9475896595382,0.8475481240944298,Reject,Approve
CLM_002681,2022-05-09,2019-03-31,2022-04-07,2019,71833.1570998022,Electronics,ELEC_B,Electrical_Issue,Retail,Region_2,43.23615220396044,308.40630230849627,351.6424545124567,0.6055951563105408,Reject,Approve
CLM_002682,2022-04-21,2016-08-11,2022-02-28,2016,83639.02927728751,Body,BODY_B,Electrical_Issue,Retail,Region_1,75.3470306609832,143.7555747301511,219.1026053911343,0.7906228406077567,Approve,Approve
CLM_002683,2023-03-03,2016-01-19,2023-01-03,2016,109885.57267855527,Body,BODY_B,Electrical_Issue,Retail,Region_1,188.36671528068277,64.48062444943999,252.84733973012277,0.745646172124061,Reject,Reject
CLM_002684,2024-06-07,2019-01-22,2024-04-14,2019,110916.06660882338,Chassis,CHS_A,Vibration,Fleet,Region_3,126.10780417079609,142.48837214151297,268.59617631230907,0.9435743870518847,Approve,Reject
CLM_002685,2023-07-08,2019-02-28,2023-07-02,2019,61398.43579973857,Body,BODY_A,No_Start,Retail,Region_3,294.7624711903625,314.50937303223225,609.2718442225947,0.4933159218881552,Reject,Approve
CLM_002686,2023-06-12,2017-12-28,2023-04-21,2017,86673.20349548693,Engine,ENG_A,Noise,Retail,Region_3,126.35626010545813,85.43821935225904,211.79447945771716,0.8602934895157159,Reject,Reject
CLM_002687,2022-09-25,2021-11-25,2022-09-05,2021,16237.445741585343,Chassis,CHS_A,Leak,Fleet,Region_2,37.42814125299485,43.8470641599396,81.27520541293444,0.4083447624938214,Approve,Approve
CLM_002688,2023-09-11,2018-08-05,2023-08-15,2018,38988.49099591565,Chassis,CHS_A,No_Start,Retail,Region_2,269.7054609856611,167.28959910304297,436.99506008870407,0.6460254613304133,Reject,Approve
CLM_002689,2023-11-30,2023-04-22,2023-11-05,2023,8255.668602054302,Chassis,CHS_A,No_Start,Retail,Region_3,248.6208572959104,66.53871325095055,315.15957054686095,0.6943551849955394,Approve,Approve
CLM_002690,2024-12-11,2017-01-21,2024-11-24,2017,151120.4197806472,Electronics,ELEC_A,Vibration,Retail,Region_3,169.32367407674334,247.6726092766443,416.99628335338764,0.5541743209140405,Reject,Reject
CLM_002691,2024-03-09,2016-11-08,2024-01-17,2016,112461.33146933517,Brakes,BRK_A,Leak,Retail,Region_2,532.6628190929064,182.8724504999172,715.5352695928236,0.28189237782454263,Reject,Reject
CLM_002692,2023-10-27,2019-07-06,2023-09-19,2019,96323.06055082128,Chassis,CHS_B,Electrical_Issue,Fleet,Region_2,131.041534727697,162.5782572195299,293.6197919472269,0.5473619891843993,Approve,Approve
CLM_002693,2024-09-23,2021-06-27,2024-07-27,2021,23097.35265625601,Engine,ENG_B,Leak,Fleet,Region_3,139.01910662889583,744.9313038247948,883.9504104536907,0.3575884327504808,Reject,Reject
CLM_002694,2023-04-11,2017-03-10,2023-02-13,2017,39892.13794322939,Body,BODY_B,Noise,Retail,Region_3,244.1690365932006,274.63747903533647,518.806515628537,0.5898513157924936,Approve,Reject
CLM_002695,2024-10-20,2019-06-21,2024-09-25,2019,100593.8264983706,Chassis,CHS_B,Noise,Retail,Region_1,155.65109972007366,13.00305095663275,168.65415067670642,0.21649903605898244,Approve,Reject
CLM_002696,2023-02-10,2017-03-28,2022-12-29,2017,113591.18460316169,Chassis,CHS_A,Electrical_Issue,Retail,Region_1,137.80562634965403,678.1043372389353,815.9099635885893,0.5867327590282718,Reject,Approve
CLM_002697,2022-05-20,2018-01-06,2022-04-20,2018,61325.56491922228,Electronics,ELEC_C,Vibration,Retail,Region_1,23.149831419817517,206.97333033222188,230.12316175203938,0.5018630754176763,Approve,Reject
CLM_002698,2023-04-03,2021-02-07,2023-03-04,2021,36565.88498679307,Chassis,CHS_A,Leak,Retail,Region_1,33.063542394317615,150.22717227645836,183.29071467077597,0.2108069782172498,Approve,Approve
CLM_002699,2022-05-21,2021-07-13,2022-04-07,2021,16006.912013986286,Chassis,CHS_B,Electrical_Issue,Fleet,Region_3,32.956194561601656,235.30434211244204,268.2605366740437,0.6982070552519595,Approve,Approve
CLM_002700,2022-05-10,2019-11-01,2022-03-30,2019,27581.260101514265,Chassis,CHS_A,Vibration,Retail,Region_2,93.98427237889402,73.1465361686728,167.1308085475668,0.4504028602473639,Reject,Approve
CLM_002701,2024-08-22,2020-03-02,2024-06-29,2020,51328.90075574582,Brakes,BRK_B,Leak,Retail,Region_1,304.7236128861113,177.65272805356918,482.3763409396805,0.6658990778765604,Reject,Reject
CLM_002702,2024-05-20,2020-09-29,2024-04-04,2020,58070.49441308202,Body,BODY_B,Vibration,Fleet,Region_1,413.62278368043474,398.1355785314271,811.7583622118618,0.9087345748078353,Approve,Approve
CLM_002703,2022-08-31,2018-05-16,2022-07-25,2018,83857.69163168977,Chassis,CHS_A,Leak,Fleet,Region_2,333.14215286757445,157.61088058382023,490.7530334513947,0.8915277788823361,Reject,Reject
CLM_002704,2024-07-06,2022-01-13,2024-05-12,2022,22737.109337616766,Brakes,BRK_B,No_Start,Retail,Region_3,343.2313589231793,128.7603570070216,471.99171593020094,0.6028556702515566,Reject,Reject
CLM_002705,2022-03-17,2014-06-28,2022-03-10,2014,108205.28254212576,Brakes,BRK_B,Leak,Retail,Region_2,55.6635015962338,107.1387289251096,162.8022305213434,0.5770076200688554,Approve,Approve
CLM_002706,2022-11-08,2019-09-02,2022-09-23,2019,43903.4629770923,Brakes,BRK_B,Leak,Fleet,Region_2,126.02512554647674,356.94671361640223,482.97183916287895,0.6266460044133146,Approve,Approve
CLM_002707,2024-02-13,2017-02-16,2024-01-20,2017,119534.92596129008,Brakes,BRK_A,No_Start,Retail,Region_1,48.88216503454491,251.6244859170396,300.5066509515845,0.5122575954771978,Reject,Reject
CLM_002708,2022-11-29,2019-07-15,2022-11-03,2019,50524.31383259052,Body,BODY_B,Vibration,Retail,Region_1,164.22347614660023,679.3146265061847,843.5381026527849,0.4360767635669345,Approve,Approve
CLM_002709,2024-03-10,2020-05-24,2024-01-23,2020,46594.593874647086,Chassis,CHS_B,No_Start,Retail,Region_3,94.77148460766986,610.3077631810718,705.0792477887417,0.32610749011184614,Reject,Reject
CLM_002710,2024-08-15,2019-07-22,2024-07-29,2019,107727.33233125969,Engine,ENG_B,Noise,Fleet,Region_3,24.095565145988132,166.2147245039892,190.31028964997734,0.9320720679497181,Reject,Reject
CLM_002711,2022-03-14,2019-11-02,2022-01-20,2019,29090.695799468933,Brakes,BRK_A,No_Start,Retail,Region_3,180.3986698349108,301.403792204959,481.80246203986985,0.24931378054583925,Approve,Reject
CLM_002712,2022-01-27,2020-01-21,2021-12-28,2020,27338.698362372445,Chassis,CHS_A,Leak,Retail,Region_2,67.07967606203789,145.3233771643795,212.4030532264174,0.4760913506901376,Approve,Approve
CLM_002713,2024-10-26,2021-07-15,2024-10-05,2021,23134.168966196867,Electronics,ELEC_B,Leak,Retail,Region_1,115.84912525886402,127.8662896226513,243.7154148815153,0.3331521989072116,Reject,Approve
CLM_002714,2023-07-24,2016-11-25,2023-07-04,2016,76170.71051384634,Brakes,BRK_B,Leak,Fleet,Region_2,80.41302614753995,121.04262978495017,201.45565593249012,0.24842727459666467,Approve,Reject
CLM_002715,2023-07-09,2022-02-05,2023-06-14,2022,24997.855939999547,Body,BODY_B,Leak,Retail,Region_3,198.6021489445609,110.55201223362221,309.15416117818313,0.33820067260118825,Approve,Reject
CLM_002716,2023-05-23,2019-08-24,2023-03-28,2019,62227.17090812944,Chassis,CHS_A,Vibration,Retail,Region_1,141.84687526297233,400.2229393315919,542.0698145945641,0.5647723395140144,Approve,Reject
CLM_002717,2023-04-20,2017-09-09,2023-04-13,2017,101033.01798143487,Brakes,BRK_A,Vibration,Retail,Region_3,124.76966702589795,126.60720193937297,251.37686896527092,0.6471578379927185,Reject,Reject
CLM_002718,2024-01-26,2018-03-10,2023-12-27,2018,104486.4376741274,Electronics,ELEC_A,Leak,Retail,Region_3,325.2449758920045,148.40988064212985,473.65485653413435,0.9154915406848905,Reject,Reject
CLM_002719,2023-09-27,2020-01-07,2023-08-08,2020,94715.11473048103,Body,BODY_B,No_Start,Fleet,Region_3,85.1870490296829,248.53846991146236,333.72551894114525,0.7470709327280824,Reject,Reject
CLM_002720,2022-06-28,2021-07-27,2022-05-31,2021,10366.01964353203,Chassis,CHS_A,No_Start,Retail,Region_2,172.32738954736726,232.58314401752742,404.91053356489465,0.841570562085874,Approve,Approve
CLM_002721,2023-11-18,2023-06-25,2023-10-15,2023,2761.1525131304234,Electronics,ELEC_C,Leak,Fleet,Region_2,87.83024620611556,216.31337887348732,304.1436250796029,0.6426422625165353,Approve,Approve
CLM_002722,2024-01-02,2020-01-01,2023-12-12,2020,39042.34958552646,Chassis,CHS_B,Electrical_Issue,Retail,Region_3,606.3248491372461,448.2133542529968,1054.5382033902429,0.3610130121017928,Reject,Reject
CLM_002723,2022-05-05,2015-08-21,2022-04-26,2015,77037.7623842251,Body,BODY_A,Electrical_Issue,Retail,Region_1,276.9619809315504,123.8414694244458,400.8034503559962,0.8798841462612097,Approve,Reject
CLM_002724,2023-02-17,2022-08-20,2023-01-10,2022,5022.5592393471115,Electronics,ELEC_C,Vibration,Retail,Region_3,397.6307807839379,110.15072213682186,507.78150292075975,0.579612391600669,Reject,Reject
CLM_002725,2024-05-15,2017-01-19,2024-03-21,2017,113278.84172266706,Electronics,ELEC_C,Electrical_Issue,Retail,Region_2,138.87994742868963,6.489365356955317,145.36931278564495,0.8169994034777492,Approve,Reject
CLM_002726,2023-11-09,2018-03-20,2023-10-09,2018,120006.42610202006,Body,BODY_B,No_Start,Fleet,Region_2,285.09851049688234,306.917156491603,592.0156669884853,0.20508086215332205,Approve,Reject
CLM_002727,2022-05-30,2022-01-27,2022-05-04,2022,7649.014602401364,Engine,ENG_C,Electrical_Issue,Fleet,Region_2,44.46108381185549,299.7572285621152,344.21831237397066,0.5565108604171904,Approve,Reject
CLM_002728,2022-02-13,2019-02-13,2022-02-05,2019,52612.63175375176,Brakes,BRK_A,No_Start,Retail,Region_1,37.419094118753506,420.29379837385943,457.7128924926129,0.47110504568194395,Reject,Reject
CLM_002729,2023-09-29,2021-09-20,2023-08-04,2021,52046.57763315777,Brakes,BRK_B,Leak,Retail,Region_3,105.74851080715214,164.86458086928877,270.61309167644094,0.43776197228467856,Reject,Approve
CLM_002730,2023-05-21,2015-07-30,2023-03-30,2015,103282.521132501,Chassis,CHS_A,Leak,Fleet,Region_3,160.7611352695631,186.07216750809428,346.8333027776574,0.739876705129338,Reject,Approve
CLM_002731,2024-11-18,2020-03-16,2024-09-25,2020,31995.307893970625,Chassis,CHS_B,Electrical_Issue,Retail,Region_2,306.37492267662043,388.6607198898639,695.0356425664843,0.8596346565082846,Reject,Reject
CLM_002732,2023-07-26,2020-09-20,2023-07-04,2020,57688.38373336724,Chassis,CHS_A,No_Start,Fleet,Region_1,130.37043885840652,141.2761429689457,271.6465818273522,0.8911653341860348,Reject,Approve
CLM_002733,2024-10-16,2022-04-24,2024-09-09,2022,14414.157275004784,Engine,ENG_C,Vibration,Retail,Region_3,104.68536076759247,204.237898357486,308.92325912507846,0.8405846040129086,Approve,Approve
CLM_002734,2022-08-23,2017-11-22,2022-07-28,2017,53357.11993994301,Brakes,BRK_B,Leak,Retail,Region_3,227.6132174606063,442.67941802545687,670.2926354860632,0.8493306081913501,Reject,Reject
CLM_002735,2023-05-05,2023-01-11,2023-04-21,2023,5497.16156844108,Brakes,BRK_B,No_Start,Retail,Region_3,382.7700569040306,293.2548693591814,676.0249262632119,0.8680667201580046,Reject,Approve
CLM_002736,2022-06-02,2020-02-07,2022-05-20,2020,33580.620107927825,Engine,ENG_A,Leak,Retail,Region_1,238.80299027376964,160.19360857838652,398.9965988521561,0.7548533129227608,Approve,Reject
CLM_002737,2023-09-21,2022-02-19,2023-08-29,2022,22279.97740133422,Brakes,BRK_A,Noise,Fleet,Region_1,181.55413427809657,382.73124647442097,564.2853807525175,0.8079297251986759,Approve,Approve
CLM_002738,2022-07-26,2017-05-15,2022-06-23,2017,47299.45914667984,Electronics,ELEC_C,Leak,Retail,Region_2,283.448975937187,190.49254024104098,473.94151617822797,0.3769279236125618,Reject,Approve
CLM_002739,2023-06-24,2017-11-22,2023-06-16,2017,83533.7414459725,Chassis,CHS_B,Noise,Retail,Region_1,268.19728837373884,388.71242719744043,656.9097155711793,0.9657984968513491,Reject,Reject
CLM_002740,2023-01-12,2019-01-19,2022-12-01,2019,79744.18162499656,Engine,ENG_B,Vibration,Retail,Region_2,239.57145969121405,251.15161244482437,490.7230721360384,0.6025152532985519,Reject,Reject
CLM_002741,2022-07-23,2021-03-04,2022-06-25,2021,20932.928298181174,Chassis,CHS_B,Leak,Retail,Region_2,272.7924370883018,136.64143616517785,409.43387325347965,0.41020641952328935,Approve,Reject
CLM_002742,2022-04-17,2019-01-29,2022-02-24,2019,34894.72352467664,Chassis,CHS_B,Leak,Fleet,Region_2,164.50272799307183,79.03154187763185,243.53426987070367,0.5636362706067413,Approve,Approve
CLM_002743,2023-07-15,2016-07-27,2023-06-28,2016,61072.084332060156,Engine,ENG_B,Vibration,Retail,Region_3,436.6904334305789,344.02035652156553,780.7107899521444,0.858612260225097,Reject,Reject
CLM_002744,2024-11-03,2022-12-14,2024-10-30,2022,20703.832024118503,Brakes,BRK_B,Leak,Fleet,Region_2,38.3310677344098,367.6316970867122,405.96276482112205,0.7539906557472831,Approve,Approve
CLM_002745,2022-08-06,2021-01-10,2022-07-18,2021,26627.49644018394,Electronics,ELEC_C,No_Start,Retail,Region_2,205.12196752691756,483.55129302471573,688.6732605516333,0.32208377894690665,Approve,Reject
CLM_002746,2023-03-20,2022-01-21,2023-01-21,2022,19374.572013399415,Chassis,CHS_A,Electrical_Issue,Retail,Region_3,71.79056252418751,313.9686105861049,385.7591731102924,0.5509176176652035,Reject,Approve
CLM_002747,2022-09-03,2015-12-01,2022-08-15,2015,74360.93802369713,Body,BODY_A,Vibration,Retail,Region_2,152.30435628636448,175.82791708431103,328.13227337067553,0.8041057205197433,Reject,Reject
CLM_002748,2024-06-04,2023-03-15,2024-04-23,2023,4832.7471010139725,Chassis,CHS_B,Leak,Retail,Region_3,41.225268828905335,244.37311612302742,285.59838495193276,0.7551806238388847,Approve,Approve
CLM_002749,2023-03-31,2018-05-10,2023-02-09,2018,83673.18898518474,Brakes,BRK_A,Leak,Retail,Region_3,92.38891792945378,213.40920037723131,305.79811830668507,0.35165863810391296,Approve,Reject
CLM_002750,2024-12-02,2016-09-18,2024-11-15,2016,86309.19075713935,Chassis,CHS_A,Vibration,Retail,Region_3,103.18351474125399,171.2206811500357,274.40419589128965,0.7942938735060856,Reject,Reject
CLM_002751,2022-09-26,2017-05-14,2022-08-19,2017,99099.33590889002,Chassis,CHS_B,Noise,Retail,Region_2,187.45133686741798,70.71517916548574,258.1665160329037,0.739874345702136,Approve,Reject
CLM_002752,2022-03-30,2018-09-12,2022-03-17,2018,39806.00018417211,Electronics,ELEC_C,No_Start,Retail,Region_2,85.71499017893858,80.60789220070048,166.32288237963905,0.395500277724707,Reject,Reject
CLM_002753,2023-09-30,2021-10-31,2023-09-08,2021,19266.542231298685,Engine,ENG_A,No_Start,Fleet,Region_2,110.37971956121972,352.2236233627539,462.6033429239736,0.44606148300498694,Reject,Approve
CLM_002754,2023-12-15,2023-09-01,2023-11-27,2023,4535.384250167895,Brakes,BRK_B,No_Start,Fleet,Region_2,234.97376192478714,105.68054548831616,340.6543074131033,0.5355236036783966,Approve,Approve
CLM_002755,2024-12-20,2023-06-18,2024-11-10,2023,40439.620215678486,Engine,ENG_A,No_Start,Retail,Region_3,311.18988562209154,164.25207222300688,475.4419578450984,0.7389822212643768,Approve,Approve
CLM_002756,2024-08-12,2016-10-10,2024-06-21,2016,147033.87485707874,Chassis,CHS_B,Leak,Fleet,Region_3,99.45164511686833,45.59011636771087,145.0417614845792,0.9611528196060037,Reject,Reject
CLM_002757,2024-08-26,2023-03-29,2024-08-11,2023,22168.34463548246,Brakes,BRK_B,Leak,Fleet,Region_2,345.5526469595609,49.491212962311394,395.0438599218723,0.9957941602885787,Reject,Approve
CLM_002758,2023-11-26,2023-06-22,2023-11-08,2023,7223.831386463178,Body,BODY_A,Leak,Fleet,Region_1,223.6032569527303,107.62988034595809,331.2331372986884,0.7513951829734247,Approve,Approve
CLM_002759,2023-01-29,2016-04-29,2022-12-11,2016,42188.33267913037,Brakes,BRK_A,Noise,Retail,Region_2,342.28601733015245,343.3338632736509,685.6198806038033,0.5299514877666256,Reject,Reject
CLM_002760,2023-04-15,2019-09-10,2023-03-18,2019,33772.15196166978,Chassis,CHS_B,Electrical_Issue,Retail,Region_1,144.76896652155145,357.09915092325355,501.86811744480497,0.2547656265134455,Reject,Reject
CLM_002761,2022-05-27,2019-04-18,2022-04-26,2019,7604.051207828729,Body,BODY_A,Electrical_Issue,Retail,Region_1,108.67922749300635,234.3611926445761,343.0404201375825,0.6743896430661769,Reject,Reject
CLM_002762,2023-04-18,2017-04-29,2023-03-07,2017,141248.28890653473,Brakes,BRK_B,No_Start,Fleet,Region_1,127.92731299599407,119.73157210038057,247.65888509637466,0.5853820719605214,Reject,Reject
CLM_002763,2023-02-04,2018-09-02,2023-01-26,2018,100222.6825084341,Electronics,ELEC_B,Leak,Retail,Region_3,183.7242159429053,516.3854615841155,700.1096775270208,0.7365758851012894,Reject,Reject
CLM_002764,2022-02-09,2014-07-29,2021-12-19,2014,127904.61074169085,Engine,ENG_B,Leak,Retail,Region_3,142.3479699525059,162.05214211367053,304.40011206617646,0.9715751128405441,Reject,Reject
CLM_002765,2022-08-12,2018-08-17,2022-07-21,2018,62530.514932747974,Engine,ENG_B,Electrical_Issue,Fleet,Region_1,145.59300253681107,548.333819984445,693.9268225212561,0.3334447284905596,Reject,Reject
CLM_002766,2023-08-09,2017-09-02,2023-07-01,2017,42995.95156969513,Chassis,CHS_B,Noise,Fleet,Region_3,222.17284869048515,270.94403683643424,493.1168855269194,0.4964958416020814,Approve,Approve
CLM_002767,2023-02-09,2015-11-10,2023-01-14,2015,100867.0370583037,Chassis,CHS_B,Electrical_Issue,Retail,Region_1,86.69316850087739,401.1005452359763,487.7937137368537,0.6609206014074901,Reject,Reject
CLM_002768,2024-12-23,2021-01-09,2024-11-08,2021,94797.45030705782,Chassis,CHS_B,No_Start,Fleet,Region_1,156.8211598276946,402.6301677925652,559.4513276202598,0.4805708981874607,Reject,Reject
CLM_002769,2023-06-08,2020-11-26,2023-05-02,2020,39636.00523743616,Body,BODY_A,Electrical_Issue,Fleet,Region_1,40.718250342636665,33.66838865243983,74.3866389950765,0.3408397018118964,Reject,Reject
CLM_002770,2024-11-15,2016-11-12,2024-11-04,2016,97580.94638808497,Brakes,BRK_A,Leak,Retail,Region_1,134.00230317404157,78.46741012078937,212.46971329483094,0.6788375515649936,Approve,Approve
CLM_002771,2023-12-25,2021-11-28,2023-12-13,2021,12878.63712845568,Engine,ENG_B,Electrical_Issue,Fleet,Region_3,101.70956591220808,152.91097927470847,254.62054518691656,0.23150491942376572,Approve,Reject
CLM_002772,2022-02-14,2021-07-15,2021-12-24,2021,12840.89624293688,Body,BODY_A,No_Start,Retail,Region_1,104.86538098915929,107.2791902664872,212.1445712556465,0.5016345445082451,Approve,Approve
CLM_002773,2022-08-11,2017-09-30,2022-07-11,2017,71281.24889554635,Brakes,BRK_B,No_Start,Retail,Region_2,50.093694846591305,282.8300469554671,332.9237418020584,0.9781570336313914,Approve,Reject
CLM_002774,2024-02-12,2016-01-04,2024-01-26,2016,50428.9186327762,Engine,ENG_A,No_Start,Fleet,Region_2,82.60626055123014,299.3354600361928,381.94172058742294,0.5825659976300697,Reject,Reject
CLM_002775,2023-08-20,2022-09-04,2023-08-11,2022,9952.150839383017,Engine,ENG_B,Noise,Retail,Region_2,187.42579554901312,141.9410653349954,329.3668608840085,0.28127117979451716,Approve,Reject
CLM_002776,2022-11-27,2015-11-21,2022-11-19,2015,60474.932349467286,Electronics,ELEC_B,Vibration,Retail,Region_1,60.76815297126802,129.6131128853579,190.38126585662593,0.8674311871266771,Reject,Reject
CLM_002777,2023-07-26,2016-09-12,2023-06-01,2016,98542.29092485445,Chassis,CHS_B,Vibration,Fleet,Region_2,21.1442859816,381.320414628716,402.46470061031596,0.3432310560011752,Reject,Approve
CLM_002778,2024-09-15,2017-01-22,2024-07-19,2017,122713.66770039182,Brakes,BRK_B,Electrical_Issue,Retail,Region_3,207.50645046353836,131.51557039794923,339.0220208614876,0.40066525415272825,Reject,Reject
CLM_002779,2023-03-02,2019-07-19,2023-02-06,2019,45215.71289073685,Chassis,CHS_A,Electrical_Issue,Retail,Region_2,509.51538222227623,429.5281782772094,939.0435604994857,0.9699499868365264,Reject,Reject
CLM_002780,2022-02-19,2019-11-04,2022-02-07,2019,43358.425313095984,Brakes,BRK_A,No_Start,Retail,Region_3,78.46538792398646,238.92747665691618,317.39286458090265,0.8200818281938347,Reject,Reject
CLM_002781,2022-12-07,2018-08-05,2022-11-12,2018,66847.96645409342,Body,BODY_A,Vibration,Retail,Region_2,430.75478449371707,239.66994131692803,670.4247258106451,0.45752635977902467,Approve,Reject
CLM_002782,2024-10-21,2023-05-27,2024-10-12,2023,28547.482926638393,Brakes,BRK_A,Electrical_Issue,Retail,Region_3,18.28286290327862,89.33155823098495,107.61442113426358,0.7178155390935355,Reject,Reject
CLM_002783,2024-04-14,2017-04-27,2024-03-12,2017,92099.97623784453,Body,BODY_A,Leak,Retail,Region_1,198.75874166200992,328.395032979925,527.1537746419349,0.5902133218367926,Reject,Reject
CLM_002784,2024-07-06,2018-12-22,2024-05-30,2018,167530.0503101171,Brakes,BRK_B,No_Start,Fleet,Region_3,71.5193462629409,76.84123642193342,148.36058268487432,0.913997504477934,Reject,Reject
CLM_002785,2024-09-25,2020-08-16,2024-07-28,2020,50078.11542555602,Body,BODY_A,Vibration,Retail,Region_2,501.0096949899608,327.9592623028682,828.9689572928289,0.6482349324577884,Reject,Reject
CLM_002786,2022-05-09,2017-12-26,2022-04-20,2017,45810.803604786095,Electronics,ELEC_C,No_Start,Retail,Region_3,118.38656447880545,298.4347789552526,416.82134343405806,0.728649364508823,Approve,Reject
CLM_002787,2022-11-06,2016-12-02,2022-10-25,2016,58535.059027981995,Engine,ENG_A,Leak,Retail,Region_3,83.3350352633547,303.36582796907163,386.70086323242634,0.31931025471215124,Reject,Reject
CLM_002788,2022-03-07,2017-10-02,2022-02-27,2017,61779.57322139299,Brakes,BRK_B,Vibration,Retail,Region_3,3.151200933700164,297.74297829685884,300.894179230559,0.3998910743099563,Approve,Approve
